TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription,FinelineNumber
7,1459,Friday,71660511934.0,-1,SLEEPWEAR/FOUNDATIONS,3381.0
7,1459,Friday,71660511934.0,1,SLEEPWEAR/FOUNDATIONS,3381.0
7,1469,Friday,1284241001.0,1,PRODUCE,8600.0
7,1469,Friday,3940001681.0,1,GROCERY DRY GOODS,2835.0
7,1469,Friday,3940001680.0,1,GROCERY DRY GOODS,2835.0
7,1469,Friday,7874231067.0,2,GROCERY DRY GOODS,3812.0
7,1478,Friday,20553800000.0,1,SERVICE DELI,8015.0
7,1478,Friday,22500500000.0,1,SERVICE DELI,8026.0
7,1490,Friday,2500001970.0,1,DAIRY,1407.0
7,1490,Friday,22592300000.0,1,MEAT - FRESH & FROZEN,4150.0
7,1490,Friday,7089701331.0,2,"LIQUOR,WINE,BEER",1201.0
38,1513,Friday,2800030050.0,1,GROCERY DRY GOODS,3304.0
38,1513,Friday,5100021232.0,1,GROCERY DRY GOODS,3125.0
38,1513,Friday,4051.0,1,PRODUCE,5701.0
38,1513,Friday,4011.0,1,PRODUCE,5501.0
38,1513,Friday,3000001040.0,1,GROCERY DRY GOODS,3556.0
38,1513,Friday,5000030212.0,1,GROCERY DRY GOODS,3306.0
38,1513,Friday,7874209445.0,1,GROCERY DRY GOODS,3150.0
38,1521,Friday,7084701620.0,1,DSD GROCERY,3467.0
38,1521,Friday,76770700106.0,2,DAIRY,1201.0
38,1521,Friday,7084701755.0,1,DSD GROCERY,3467.0
38,1521,Friday,68113132897.0,1,PRODUCE,7025.0
38,1521,Friday,4086.0,1,PRODUCE,8001.0
38,1521,Friday,5300000052.0,1,DAIRY,7957.0
38,1521,Friday,7468300852.0,1,GROCERY DRY GOODS,2450.0
38,1521,Friday,78035378403.0,1,PRODUCE,3601.0
38,1521,Friday,71514181595.0,1,DAIRY,9020.0
38,1521,Friday,4900003165.0,1,DSD GROCERY,9205.0
7,1527,Friday,4900000764.0,1,DSD GROCERY,9546.0
7,1527,Friday,68113191702.0,1,SERVICE DELI,7100.0
25,1546,Friday,4393556051.0,1,MENS WEAR,5160.0
25,1546,Friday,4393554279.0,1,MENS WEAR,5107.0
7,1552,Friday,20577400000.0,1,SERVICE DELI,8015.0
38,1562,Friday,2430004128.0,1,COMM BREAD,3707.0
38,1562,Friday,2430004120.0,1,COMM BREAD,3707.0
38,1562,Friday,3400008803.0,1,"CANDY, TOBACCO, COOKIES",79.0
38,1562,Friday,4000040145.0,1,"CANDY, TOBACCO, COOKIES",77.0
38,1562,Friday,2410010685.0,1,DSD GROCERY,3719.0
7,1581,Friday,7566910612.0,1,GROCERY DRY GOODS,2708.0
7,1581,Friday,64312604011.0,1,PRODUCE,5501.0
7,1581,Friday,65876136961.0,1,MEAT - FRESH & FROZEN,5502.0
7,1581,Friday,4093.0,1,PRODUCE,4008.0
7,1589,Friday,3760047371.0,1,SERVICE DELI,4054.0
7,1589,Friday,68113132897.0,1,PRODUCE,7025.0
7,1589,Friday,3469512404.0,1,SERVICE DELI,4053.0
7,1589,Friday,3469512385.0,1,SERVICE DELI,4053.0
7,1589,Friday,2370060663.0,1,SERVICE DELI,4053.0
7,1602,Friday,20108700000.0,1,SERVICE DELI,8014.0
7,1611,Friday,7771147060.0,1,OFFICE SUPPLIES,5003.0
7,1611,Friday,5200032866.0,1,DSD GROCERY,4606.0
7,1611,Friday,20108800000.0,1,SERVICE DELI,8014.0
7,1624,Friday,7225003712.0,1,COMM BREAD,3710.0
7,1624,Friday,2840014740.0,1,DSD GROCERY,4408.0
7,1624,Friday,20108800000.0,1,SERVICE DELI,8014.0
7,1624,Friday,4450097650.0,1,PRE PACKED DELI,7554.0
7,1645,Friday,22457000000.0,1,SERVICE DELI,7005.0
7,1645,Friday,20580000000.0,1,SERVICE DELI,8016.0
7,1645,Friday,22501100000.0,1,SERVICE DELI,8003.0
7,1648,Friday,22501100000.0,1,SERVICE DELI,8003.0
7,1648,Friday,7874298761.0,1,BAKERY,5017.0
7,1648,Friday,22628200000.0,1,SERVICE DELI,8013.0
7,1648,Friday,68113107862.0,1,BAKERY,5017.0
7,1653,Friday,20108800000.0,1,SERVICE DELI,8014.0
7,1700,Friday,20108700000.0,2,SERVICE DELI,8014.0
7,1700,Friday,20978800000.0,1,SERVICE DELI,6015.0
7,1700,Friday,4011.0,1,PRODUCE,5501.0
38,1718,Friday,3663202851.0,1,DAIRY,1430.0
38,1718,Friday,7874201228.0,1,COMM BREAD,3712.0
38,1718,Friday,5210008698.0,1,GROCERY DRY GOODS,4252.0
38,1718,Friday,4510006030.0,1,DSD GROCERY,2536.0
38,1718,Friday,7172572745.0,1,PRODUCE,270.0
38,1718,Friday,7007440711.0,1,PHARMACY OTC,401.0
38,1718,Friday,4400000055.0,1,DSD GROCERY,3715.0
38,1718,Friday,1600048771.0,1,GROCERY DRY GOODS,3555.0
38,1718,Friday,25043700000.0,1,BAKERY,9003.0
38,1720,Friday,9853.0,1,BAKERY,5040.0
38,1720,Friday,22846000000.0,1,MEAT - FRESH & FROZEN,9386.0
38,1720,Friday,7107201366.0,1,GROCERY DRY GOODS,4152.0
38,1720,Friday,7874207792.0,1,HOUSEHOLD PAPER GOODS,4005.0
38,1720,Friday,5000030302.0,1,GROCERY DRY GOODS,3306.0
38,1720,Friday,7107201303.0,1,GROCERY DRY GOODS,3804.0
38,1720,Friday,2550000377.0,1,GROCERY DRY GOODS,3303.0
38,1720,Friday,7778200816.0,1,MEAT - FRESH & FROZEN,6106.0
38,1720,Friday,3746601646.0,2,"CANDY, TOBACCO, COOKIES",84.0
38,1720,Friday,7447101720.0,1,GROCERY DRY GOODS,3302.0
25,1723,Friday,1200044851.0,1,DSD GROCERY,9501.0
25,1723,Friday,4141942005.0,1,IMPULSE MERCHANDISE,808.0
38,1794,Friday,5000034102.0,1,GROCERY DRY GOODS,3306.0
38,1794,Friday,71537454404.0,1,GROCERY DRY GOODS,3304.0
38,1794,Friday,2820000478.0,1,"CANDY, TOBACCO, COOKIES",8012.0
38,1794,Friday,7874222803.0,1,GROCERY DRY GOODS,4451.0
25,1808,Friday,471985000000.0,1,LADIESWEAR,1390.0
25,1808,Friday,1958565282.0,1,BRAS & SHAPEWEAR,1122.0
25,1808,Friday,1131173451.0,1,LADIESWEAR,486.0
25,1808,Friday,78889362865.0,1,BAKERY,5018.0
25,1808,Friday,7015788269.0,1,SERVICE DELI,3007.0
25,1808,Friday,72654752088.0,1,LADIESWEAR,585.0
25,1808,Friday,88857001992.0,1,JEWELRY AND SUNGLASSES,8805.0
25,1808,Friday,1775432031.0,1,FABRICS AND CRAFTS,1240.0
7,1835,Friday,8259272715.0,1,PRODUCE,7953.0
7,1835,Friday,20966500000.0,1,SERVICE DELI,7010.0
25,1853,Friday,8408468487.0,1,MENS WEAR,1610.0
25,1853,Friday,8362590922.0,1,MENS WEAR,211.0
25,1853,Friday,67278795617.0,1,MENS WEAR,1610.0
25,1853,Friday,880940000000.0,1,MENS WEAR,8506.0
25,1853,Friday,880940000000.0,1,MENS WEAR,8506.0
25,1868,Friday,880614000000.0,1,LADIESWEAR,324.0
25,1868,Friday,8511845984.0,1,INFANT APPAREL,6303.0
25,1868,Friday,5150067021.0,1,GROCERY DRY GOODS,4062.0
25,1868,Friday,68113107095.0,1,BAKERY,4010.0
25,1868,Friday,88882344155.0,1,LADIESWEAR,3064.0
25,1868,Friday,88741168199.0,1,LADIESWEAR,1333.0
25,1868,Friday,880552000000.0,1,LADIESWEAR,3120.0
25,1868,Friday,880616000000.0,1,LADIESWEAR,301.0
25,1868,Friday,890361000000.0,1,MENS WEAR,4626.0
25,1868,Friday,88785404358.0,1,LADIESWEAR,9026.0
25,1868,Friday,8511846182.0,1,INFANT APPAREL,596.0
25,1868,Friday,71627241815.0,1,SLEEPWEAR/FOUNDATIONS,3260.0
25,1868,Friday,88785404214.0,1,LADIESWEAR,9304.0
25,1868,Friday,68113106754.0,1,SERVICE DELI,4010.0
25,1868,Friday,4150089266.0,2,GROCERY DRY GOODS,2820.0
25,1868,Friday,880552000000.0,2,LADIESWEAR,3120.0
25,1868,Friday,2625982773.0,1,FABRICS AND CRAFTS,7473.0
25,1868,Friday,4900000044.0,1,DSD GROCERY,9546.0
25,1868,Friday,7874298761.0,1,BAKERY,5017.0
25,1868,Friday,4400002829.0,1,DSD GROCERY,2759.0
25,1868,Friday,7666616523.0,1,TOYS,5330.0
25,1868,Friday,20108800000.0,2,SERVICE DELI,8014.0
25,1868,Friday,2746719565.0,1,INFANT APPAREL,1204.0
25,1868,Friday,880552000000.0,1,LADIESWEAR,3120.0
25,1868,Friday,88530623976.0,1,INFANT APPAREL,4.0
25,1868,Friday,880614000000.0,1,LADIESWEAR,324.0
25,1868,Friday,880614000000.0,1,LADIESWEAR,324.0
25,1868,Friday,63878343174.0,1,MENSWEAR,6542.0
25,1868,Friday,880616000000.0,1,LADIESWEAR,301.0
25,1868,Friday,5150055354.0,1,GROCERY DRY GOODS,4052.0
25,1868,Friday,88785404368.0,1,LADIESWEAR,9026.0
25,1868,Friday,8511845616.0,1,INFANT APPAREL,2315.0
25,1868,Friday,880552000000.0,2,LADIESWEAR,3120.0
25,1868,Friday,88741454968.0,1,MENSWEAR,6501.0
25,1868,Friday,880552000000.0,1,LADIESWEAR,3120.0
25,1868,Friday,88741174184.0,1,LADIESWEAR,2035.0
25,1868,Friday,8511845502.0,1,INFANT APPAREL,7001.0
25,1868,Friday,79109309996.0,1,LADIESWEAR,770.0
25,1868,Friday,87126040060.0,1,PRODUCE,65.0
25,1868,Friday,8511845278.0,1,INFANT APPAREL,596.0
25,1868,Friday,7771179359.0,1,OFFICE SUPPLIES,4945.0
25,1868,Friday,88785404495.0,1,LADIESWEAR,9026.0
38,1895,Friday,7874235188.0,1,DAIRY,1508.0
38,1895,Friday,7874221730.0,1,DAIRY,7957.0
38,1895,Friday,5000016011.0,2,GROCERY DRY GOODS,3251.0
7,1906,Friday,78616208000.0,-1,DSD GROCERY,3006.0
7,1906,Friday,78616208000.0,2,DSD GROCERY,3006.0
7,1906,Friday,20108700000.0,1,SERVICE DELI,8014.0
7,1907,Friday,1200066886.0,1,DSD GROCERY,9547.0
7,1907,Friday,4182080792.0,2,SERVICE DELI,5020.0
7,1907,Friday,20108800000.0,1,SERVICE DELI,8014.0
7,1928,Friday,20692800000.0,1,SERVICE DELI,7010.0
7,1928,Friday,4470007075.0,1,PRE PACKED DELI,7657.0
7,1928,Friday,51376.0,1,DSD GROCERY,2353.0
38,1966,Friday,3663200978.0,1,DAIRY,1345.0
38,1966,Friday,60538871461.0,1,DAIRY,9101.0
38,1966,Friday,4650075371.0,1,HOUSEHOLD CHEMICALS/SUPP,8950.0
38,1966,Friday,4650075375.0,1,HOUSEHOLD CHEMICALS/SUPP,8950.0
38,1966,Friday,4683100014.0,2,HOUSEHOLD CHEMICALS/SUPP,9030.0
38,1966,Friday,4683100014.0,-1,HOUSEHOLD CHEMICALS/SUPP,9030.0
38,1966,Friday,4650073340.0,2,HOUSEHOLD CHEMICALS/SUPP,8910.0
38,1966,Friday,1450001101.0,2,FROZEN FOODS,1750.0
38,1966,Friday,1600027505.0,1,GROCERY DRY GOODS,3555.0
38,1966,Friday,3663205592.0,1,DAIRY,1443.0
38,1966,Friday,3710267503.0,1,PRODUCE,6910.0
38,1966,Friday,4650073341.0,1,HOUSEHOLD CHEMICALS/SUPP,8910.0
38,1966,Friday,4300095373.0,1,DSD GROCERY,4623.0
38,1966,Friday,5000036881.0,1,GROCERY DRY GOODS,3306.0
38,1966,Friday,4157005670.0,1,DAIRY,1511.0
38,1966,Friday,1450001100.0,2,FROZEN FOODS,1750.0
38,1966,Friday,4011.0,1,PRODUCE,5501.0
38,1966,Friday,7130000080.0,2,GROCERY DRY GOODS,3943.0
38,1966,Friday,7225091571.0,1,COMM BREAD,3703.0
38,1966,Friday,7868473114.0,1,BAKERY,5017.0
38,1974,Friday,1111132524.0,1,PERSONAL CARE,3121.0
38,1974,Friday,7349153000.0,1,DAIRY,1552.0
38,1974,Friday,3400000243.0,1,IMPULSE MERCHANDISE,100.0
38,1974,Friday,3700000391.0,1,PERSONAL CARE,202.0
38,1974,Friday,4300002925.0,1,GROCERY DRY GOODS,3303.0
38,1974,Friday,88810911079.0,1,COMM BREAD,3705.0
38,1974,Friday,7874204010.0,1,HOUSEHOLD PAPER GOODS,3011.0
7,1980,Friday,68113153208.0,1,PRODUCE,7025.0
7,1980,Friday,4065.0,1,PRODUCE,8101.0
7,1980,Friday,71106954190.0,1,PRODUCE,8109.0
38,1992,Friday,1600045279.0,1,GROCERY DRY GOODS,3600.0
38,1992,Friday,1410007033.0,1,COMM BREAD,3762.0
38,1992,Friday,1980003661.0,1,HOUSEHOLD CHEMICALS/SUPP,1555.0
38,1992,Friday,1111104090.0,1,PERSONAL CARE,3181.0
38,1992,Friday,4400003219.0,1,DSD GROCERY,3605.0
7,1994,Friday,4450097650.0,1,PRE PACKED DELI,7554.0
7,1994,Friday,4011.0,1,PRODUCE,5501.0
7,1994,Friday,7343500006.0,1,COMM BREAD,3791.0
7,1994,Friday,7874235186.0,1,DAIRY,1508.0
7,1994,Friday,5040075116.0,1,COMM BREAD,3725.0
7,1994,Friday,4610000230.0,1,DAIRY,7960.0
7,1994,Friday,1410007083.0,1,COMM BREAD,3762.0
25,2001,Friday,2592547569.0,1,ACCESSORIES,104.0
25,2001,Friday,2592547572.0,1,ACCESSORIES,104.0
25,2001,Friday,75481912026.0,1,MENS WEAR,1705.0
25,2001,Friday,3600031836.0,1,INFANT CONSUMABLE HARDLINES,9006.0
25,2001,Friday,1700010681.0,1,PERSONAL CARE,55.0
25,2001,Friday,88530635933.0,1,MENS WEAR,5567.0
25,2001,Friday,82815558.0,1,MENS WEAR,2204.0
25,2001,Friday,88530631528.0,1,MENS WEAR,1104.0
25,2001,Friday,61965911314.0,1,WIRELESS,127.0
25,2001,Friday,75481908782.0,1,MENS WEAR,1705.0
25,2001,Friday,1200014198.0,2,DSD GROCERY,9547.0
25,2001,Friday,88711762597.0,1,MENS WEAR,5223.0
7,2037,Friday,20154200000.0,1,SERVICE DELI,8001.0
7,2037,Friday,73114965337.0,1,SEAFOOD,1077.0
7,2037,Friday,2100004501.0,1,DAIRY,7955.0
7,2062,Friday,20966500000.0,1,SERVICE DELI,7010.0
7,2062,Friday,68113107095.0,1,BAKERY,4010.0
7,2062,Friday,68113109896.0,1,BAKERY,4010.0
7,2065,Friday,2113150128.0,1,FROZEN FOODS,1903.0
7,2065,Friday,2113150126.0,1,FROZEN FOODS,1903.0
38,2070,Friday,3338311932.0,1,PRODUCE,3106.0
38,2070,Friday,5000082802.0,1,DAIRY,1513.0
38,2070,Friday,81829001425.0,1,DAIRY,1442.0
38,2070,Friday,60538871461.0,1,DAIRY,9101.0
38,2070,Friday,81829001452.0,1,DAIRY,1433.0
38,2070,Friday,1411391019.0,1,PRODUCE,4604.0
38,2070,Friday,4850002239.0,1,DAIRY,1500.0
38,2070,Friday,3800057636.0,1,GROCERY DRY GOODS,3559.0
38,2070,Friday,7874201708.0,1,DAIRY,1551.0
38,2070,Friday,4011.0,1,PRODUCE,5501.0
38,2070,Friday,3800059679.0,1,GROCERY DRY GOODS,3559.0
38,2070,Friday,4300095373.0,1,DSD GROCERY,4623.0
38,2070,Friday,7874235193.0,2,DSD GROCERY,9206.0
38,2070,Friday,81829001260.0,1,DAIRY,1442.0
38,2070,Friday,81829001249.0,2,DAIRY,1442.0
38,2070,Friday,81829001451.0,1,DAIRY,1433.0
38,2070,Friday,4157010964.0,1,DAIRY,1511.0
38,2078,Friday,4087.0,1,PRODUCE,7803.0
38,2078,Friday,3800084639.0,1,DSD GROCERY,3353.0
38,2078,Friday,68333321205.0,1,PERSONAL CARE,9111.0
38,2078,Friday,5100021239.0,1,GROCERY DRY GOODS,3125.0
38,2078,Friday,4171660144.0,1,DAIRY,7983.0
38,2078,Friday,4300003283.0,1,GROCERY DRY GOODS,3303.0
38,2078,Friday,7047045065.0,1,DAIRY,1436.0
38,2078,Friday,7047074315.0,1,DAIRY,1436.0
38,2078,Friday,3450015116.0,1,DAIRY,1202.0
38,2078,Friday,7874208499.0,1,GROCERY DRY GOODS,3554.0
38,2078,Friday,1600041651.0,1,GROCERY DRY GOODS,3559.0
38,2078,Friday,4133534136.0,1,GROCERY DRY GOODS,2453.0
38,2078,Friday,4065.0,1,PRODUCE,8101.0
38,2078,Friday,7800008316.0,1,DSD GROCERY,9517.0
38,2078,Friday,7067812601.0,1,GROCERY DRY GOODS,4154.0
38,2078,Friday,7047043579.0,1,DAIRY,1436.0
38,2078,Friday,7800001389.0,1,DSD GROCERY,2403.0
38,2078,Friday,7047043331.0,1,DAIRY,1436.0
38,2078,Friday,3338366602.0,1,PRODUCE,7700.0
38,2078,Friday,2840018476.0,1,DSD GROCERY,4451.0
38,2078,Friday,4812122100.0,1,COMM BREAD,3720.0
38,2078,Friday,3700083046.0,1,PERSONAL CARE,9113.0
38,2078,Friday,7524310890.0,1,DAIRY,1354.0
38,2078,Friday,7047048605.0,1,DAIRY,1436.0
38,2091,Friday,7278500343.0,1,BEAUTY,3300.0
38,2091,Friday,4175715867.0,1,DAIRY,7963.0
38,2091,Friday,60538898808.0,1,GROCERY DRY GOODS,3301.0
38,2091,Friday,1600013900.0,1,GROCERY DRY GOODS,4055.0
38,2091,Friday,2800021580.0,1,GROCERY DRY GOODS,4002.0
38,2091,Friday,7874235296.0,1,GROCERY DRY GOODS,4402.0
38,2091,Friday,7218063471.0,1,FROZEN FOODS,9116.0
38,2091,Friday,4470007664.0,1,PRE PACKED DELI,7150.0
38,2091,Friday,7780255041.0,1,BEAUTY,1265.0
38,2091,Friday,2500001081.0,1,DSD GROCERY,4621.0
38,2091,Friday,4690073200.0,1,GROCERY DRY GOODS,2827.0
38,2091,Friday,5107125732.0,1,LADIESWEAR,4631.0
7,2096,Friday,6414402090.0,1,GROCERY DRY GOODS,3005.0
7,2096,Friday,2970000145.0,1,GROCERY DRY GOODS,3031.0
7,2096,Friday,2100001588.0,1,GROCERY DRY GOODS,3954.0
7,2096,Friday,60069900186.0,1,GROCERY DRY GOODS,4503.0
7,2096,Friday,2970000148.0,1,GROCERY DRY GOODS,3031.0
7,2096,Friday,4178900125.0,1,GROCERY DRY GOODS,3120.0
7,2096,Friday,6414404306.0,1,GROCERY DRY GOODS,3005.0
25,2101,Friday,7871545466.0,1,LADIESWEAR,177.0
25,2101,Friday,3825769813.0,1,LADIES SOCKS,3704.0
25,2101,Friday,1131173520.0,1,LADIESWEAR,3904.0
25,2101,Friday,880632000000.0,1,LADIESWEAR,411.0
25,2101,Friday,7140001607.0,1,LADIES SOCKS,3067.0
7,2118,Friday,22500500000.0,1,SERVICE DELI,8026.0
7,2127,Friday,20108800000.0,1,SERVICE DELI,8014.0
7,2198,Friday,4093.0,1,PRODUCE,4008.0
7,2198,Friday,7099001320.0,1,DAIRY,1251.0
7,2198,Friday,7874205334.0,1,FROZEN FOODS,1752.0
7,2198,Friday,4087.0,1,PRODUCE,7803.0
7,2198,Friday,22016100000.0,1,MEAT - FRESH & FROZEN,6159.0
7,2198,Friday,2265571544.0,1,MEAT - FRESH & FROZEN,6158.0
7,2198,Friday,68113191682.0,1,SERVICE DELI,3051.0
25,2232,Friday,4032672569.0,1,MENS WEAR,1513.0
25,2232,Friday,4032674052.0,1,MENS WEAR,1516.0
25,2232,Friday,7533847129.0,1,MENS WEAR,5561.0
25,2232,Friday,4282548194.0,1,LADIES SOCKS,3021.0
25,2232,Friday,88496807342.0,1,MENS WEAR,1753.0
25,2232,Friday,88530626548.0,2,SLEEPWEAR/FOUNDATIONS,7021.0
25,2232,Friday,88309620084.0,1,MENS WEAR,8236.0
25,2232,Friday,4393551691.0,1,MENS WEAR,5307.0
25,2232,Friday,4393551637.0,1,MENS WEAR,5302.0
25,2232,Friday,5107107624.0,1,MENS WEAR,1001.0
38,2235,Friday,1480058223.0,1,DSD GROCERY,4645.0
38,2235,Friday,4011.0,1,PRODUCE,5501.0
38,2235,Friday,4850001775.0,1,DAIRY,1346.0
38,2235,Friday,1480000007.0,1,GROCERY DRY GOODS,2763.0
38,2235,Friday,3800084522.0,1,DSD GROCERY,3353.0
38,2235,Friday,81216101049.0,1,GROCERY DRY GOODS,2765.0
38,2235,Friday,85441700297.0,1,PRODUCE,4707.0
7,2237,Friday,20108800000.0,1,SERVICE DELI,8014.0
38,2258,Friday,4400003214.0,2,IMPULSE MERCHANDISE,804.0
38,2258,Friday,7524320123.0,1,FROZEN FOODS,1853.0
38,2258,Friday,3485600408.0,2,IMPULSE MERCHANDISE,801.0
38,2258,Friday,2550020188.0,1,GROCERY DRY GOODS,3304.0
38,2258,Friday,1380012009.0,1,FROZEN FOODS,1901.0
38,2258,Friday,4400003210.0,2,IMPULSE MERCHANDISE,804.0
38,2258,Friday,4400003412.0,1,IMPULSE MERCHANDISE,804.0
38,2258,Friday,7835470823.0,1,DAIRY,7957.0
38,2258,Friday,8265750406.0,1,DSD GROCERY,2352.0
38,2258,Friday,1380010340.0,2,FROZEN FOODS,1901.0
38,2258,Friday,4950800600.0,1,SERVICE DELI,5010.0
38,2258,Friday,4400003113.0,1,DSD GROCERY,3717.0
38,2258,Friday,2068500027.0,1,DSD GROCERY,9275.0
38,2258,Friday,9955500060.0,1,GROCERY DRY GOODS,3309.0
38,2270,Friday,7100754116.0,2,SERVICE DELI,4005.0
38,2270,Friday,20941400000.0,1,SERVICE DELI,4042.0
38,2270,Friday,2560000175.0,1,BAKERY,1005.0
38,2270,Friday,2560000149.0,1,BAKERY,1005.0
38,2270,Friday,2670012915.0,1,DAIRY,1354.0
38,2270,Friday,2550000385.0,1,GROCERY DRY GOODS,3303.0
38,2270,Friday,3400000211.0,1,IMPULSE MERCHANDISE,145.0
7,2314,Friday,25503600000.0,2,BAKERY,3004.0
7,2314,Friday,20168900000.0,1,MEAT - FRESH & FROZEN,6568.0
7,2314,Friday,61659450635.0,1,DAIRY,7962.0
7,2314,Friday,5000032842.0,1,DAIRY,1513.0
7,2314,Friday,1450001128.0,1,FROZEN FOODS,1750.0
7,2314,Friday,20108700000.0,2,SERVICE DELI,8014.0
7,2314,Friday,1200080994.0,2,DSD GROCERY,9516.0
7,2315,Friday,2840042210.0,1,DSD GROCERY,9257.0
7,2315,Friday,4767747420.0,1,FROZEN FOODS,1851.0
7,2315,Friday,2370001454.0,1,FROZEN FOODS,4073.0
7,2330,Friday,68113105419.0,1,PRODUCE,7009.0
7,2330,Friday,7874201909.0,1,DSD GROCERY,4636.0
7,2330,Friday,20154200000.0,1,SERVICE DELI,8001.0
7,2330,Friday,6414404306.0,1,GROCERY DRY GOODS,3005.0
7,2330,Friday,7874203894.0,1,GROCERY DRY GOODS,2453.0
38,2338,Friday,7214001407.0,1,BEAUTY,4010.0
38,2338,Friday,2740010307.0,1,DAIRY,1252.0
38,2338,Friday,3800039122.0,1,GROCERY DRY GOODS,3600.0
38,2338,Friday,6343589111.0,1,HOUSEHOLD PAPER GOODS,2021.0
38,2338,Friday,3422343728.0,1,SPORTING GOODS,5105.0
38,2338,Friday,7047029421.0,2,DAIRY,1344.0
38,2338,Friday,6233889666.0,1,HOUSEHOLD CHEMICALS/SUPP,8945.0
38,2338,Friday,7046200105.0,1,"CANDY, TOBACCO, COOKIES",707.0
38,2338,Friday,18778700092.0,1,DAIRY,7978.0
38,2338,Friday,695334000000.0,1,INFANT APPAREL,6414.0
25,2344,Friday,880616000000.0,1,LADIESWEAR,610.0
25,2344,Friday,880616000000.0,1,LADIESWEAR,323.0
25,2344,Friday,7092203452.0,2,HOME MANAGEMENT,8440.0
25,2344,Friday,4686307777.0,2,BRAS & SHAPEWEAR,7022.0
25,2368,Friday,84868303939.0,1,LADIESWEAR,918.0
25,2368,Friday,76125378028.0,1,LADIESWEAR,308.0
25,2368,Friday,88811316100.0,1,LADIESWEAR,4420.0
25,2368,Friday,7871538511.0,1,LADIESWEAR,2552.0
25,2368,Friday,80859474126.0,1,LADIESWEAR,2064.0
25,2368,Friday,88811316080.0,1,LADIESWEAR,4420.0
25,2368,Friday,3404412557.0,1,PERSONAL CARE,5510.0
25,2368,Friday,1600015990.0,4,DSD GROCERY,3665.0
25,2368,Friday,4110000167.0,1,BEAUTY,6080.0
25,2368,Friday,4000024929.0,1,"CANDY, TOBACCO, COOKIES",83.0
25,2368,Friday,3400003253.0,1,"CANDY, TOBACCO, COOKIES",83.0
25,2368,Friday,4155453797.0,1,BEAUTY,2195.0
25,2368,Friday,7278510791.0,1,BEAUTY,5002.0
25,2368,Friday,471985000000.0,1,LADIESWEAR,1390.0
25,2368,Friday,76125377956.0,1,LADIESWEAR,308.0
25,2368,Friday,88496806694.0,1,LADIESWEAR,267.0
7,2388,Friday,3294.0,1,PRODUCE,1270.0
7,2388,Friday,20272700000.0,2,SERVICE DELI,4042.0
7,2388,Friday,4011.0,1,PRODUCE,5501.0
7,2388,Friday,78616233800.0,1,DSD GROCERY,9216.0
38,2394,Friday,88877400093.0,1,LADIESWEAR,1285.0
38,2394,Friday,25503600000.0,2,BAKERY,3004.0
38,2394,Friday,22923700000.0,1,BAKERY,9008.0
38,2394,Friday,3663200260.0,1,DAIRY,1360.0
38,2394,Friday,7103800139.0,1,GROCERY DRY GOODS,3303.0
38,2394,Friday,3890000818.0,2,DSD GROCERY,4641.0
38,2394,Friday,7874237231.0,1,DAIRY,1353.0
38,2394,Friday,3120033014.0,1,DSD GROCERY,4639.0
38,2394,Friday,9147563004.0,1,DAIRY,1405.0
38,2394,Friday,4900005028.0,2,DSD GROCERY,3004.0
38,2394,Friday,7680000696.0,1,DAIRY,8004.0
38,2394,Friday,3338353310.0,1,PRODUCE,4145.0
38,2394,Friday,64541697390.0,1,CELEBRATION,1805.0
7,2412,Friday,4133103784.0,2,GROCERY DRY GOODS,4292.0
7,2412,Friday,7874243199.0,2,GROCERY DRY GOODS,3901.0
7,2412,Friday,4133103784.0,-1,GROCERY DRY GOODS,4292.0
7,2412,Friday,2265571555.0,1,MEAT - FRESH & FROZEN,6158.0
7,2412,Friday,3710003662.0,1,GROCERY DRY GOODS,2804.0
7,2412,Friday,7874222953.0,1,DSD GROCERY,4636.0
7,2412,Friday,5100002794.0,1,GROCERY DRY GOODS,2401.0
38,2424,Friday,3120020157.0,1,DSD GROCERY,4639.0
38,2424,Friday,4274317990.0,1,DAIRY,9085.0
38,2424,Friday,7239231924.0,1,DSD GROCERY,4631.0
38,2424,Friday,7239231923.0,1,DSD GROCERY,4631.0
38,2424,Friday,7874209195.0,1,GROCERY DRY GOODS,2302.0
38,2424,Friday,4133500125.0,1,GROCERY DRY GOODS,2453.0
38,2424,Friday,2840004176.0,1,IMPULSE MERCHANDISE,807.0
38,2424,Friday,930000038.0,1,GROCERY DRY GOODS,2502.0
38,2424,Friday,7229000000.0,1,PRE PACKED DELI,7301.0
38,2424,Friday,5300000641.0,1,DAIRY,7958.0
38,2424,Friday,78533175712.0,1,PRE PACKED DELI,7501.0
38,2424,Friday,4470002966.0,1,GROCERY DRY GOODS,4151.0
38,2424,Friday,7874203951.0,3,HOUSEHOLD PAPER GOODS,3011.0
38,2424,Friday,4274317991.0,1,DAIRY,9085.0
25,2466,Friday,7533832230.0,1,BOYS WEAR,603.0
25,2466,Friday,8171572609.0,1,BOYS WEAR,6103.0
25,2466,Friday,38137004723.0,1,PHARMACY OTC,3516.0
25,2466,Friday,4000000032.0,1,IMPULSE MERCHANDISE,100.0
25,2466,Friday,2166435383.0,1,TOYS,5330.0
25,2466,Friday,6790120513.0,1,CELEBRATION,988.0
25,2466,Friday,1558679432.0,3,FABRICS AND CRAFTS,8055.0
